Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Madagascar,MDG,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,,,,,,,,,,,0.057,0.0581,0.052,0.0558,0.0499,0.0474,0.0522,0.0438,0.0512,0.0505,0.0489,0.0382,0.0387,0.0391,0.0401,0.0366,0.0384,0.0447,0.0405,0.0372,0.0413,0.0423,0.0429,0.0468,0.0584,0.0592,0.0685,0.0861,0.0553,0.0565,0.0607,0.0622,0.0561,0.0759,0.0979,0.1045,0.1028,0.1483,0.1087,0.098,0.1085,0.1221,0.1389,0.1446,0.114,0.1186,0.1271,0.1486,0.122,0.1191,0.1167,0.1187,0.1201,0.1216,
Madagascar,MDG,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,,,,,,,,,,,0.0002,0.0002,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0005,0.0004,0.0005,0.0006,0.0005,0.0006,0.0006,0.0005,0.0006,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0007,0.0008,0.0009,0.001,0.001,0.0012,0.0012,0.0014,0.0013,0.0016,0.0014,0.0017,0.0016,0.0016,
Madagascar,MDG,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,,,,,,,,,,,0.0041,0.0041,0.005,0.0052,0.0048,0.0062,0.0044,0.0037,0.0031,0.0314,0.0763,0.1181,0.1633,0.2036,0.2493,0.2936,0.3378,0.3826,0.4263,0.4701,0.494,0.5428,0.6001,0.6604,0.7295,0.804,0.8786,0.9593,1.0451,1.1374,1.2266,1.3258,1.3676,1.4954,1.6091,1.7301,1.8561,1.9965,2.154,2.2457,2.366,2.5035,2.6582,2.8157,2.9876,3.1652,2.2027,2.2973,2.2973,2.7656,2.8406,2.9147,2.9887,2.9887,
Madagascar,MDG,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,20.256,19.2704,19.695,20.1024,20.4224,20.7229,20.6772,21.5306,22.7494,22.8466,23.5623,23.4943,23.6566,23.6427,23.8923,23.5867,23.6324,23.397,23.5399,23.4897,23.9213,23.9486,24.251,24.7464,24.3513,24.8322,24.8683,25.0953,25.5374,25.6754,25.8489,23.8863,22.1062,23.1126,23.6701,26.0894,26.3651,26.9349,27.4168,27.7255,28.3,28.4361,29.7052,29.1238,30.6556,31.024,31.0866,31.5968,30.3166,32.2725,31.7288,33.0135,33.2947,33.1508,
Madagascar,MDG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,
Madagascar,MDG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.537389288,,,,,6.111744093,,,,,5.170861835,,,,,20.6325058,,,,,16.31416166,27.12550044,15.39539563,40.91298297,28.23051523,25.56165624,10.45909118,11.55094816,,,,,,,
Madagascar,MDG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.31770021,37.59636988,38.98172546,39.85650144,39.37166929,40.35221003,38.31652357,40.55817116,42.22252121,43.8736125,45.89395058,47.26136811,42.73525459,47.64314718,50.62717503,49.47883598,48.90803561,49.31446253,50.46874761,48.35877197,51.07436482,57.66289988,71.5611907,75.73843941,78.21728236,79.12941285,66.39858955,81.30392381,82.08787323,82.6377341,70.35405254,80.29346723,81.31480687,,
Madagascar,MDG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,1.03,0.99,1.09,1.17,1.03,1.06,1.12,1.13,1.08,1.1,1.12,1.11,1.18,1.18,1.16,1.11,1.2,1.11,1.16,1.08,1,1.04,1.07,1.13,1.15,0.73,0.84,1.05,0.9,0.84,0.75,0.8,,
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2,86.6,86.7,87,86,86.1,85.5,83.1,82.7,82.7,82.2,84.1,87.2,84.8,84.3,84.9,85.9,86.2,86.4,87.2,86.7,84.5,83.3,81.4,82.2,83.9,83.8,81.9,84.2,82.5,84.7,83.6,83.1,,
Madagascar,MDG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.36734694,28.36438923,33.01158301,27.52293578,28.13620072,27.62711864,20.68965517,20.03154574,22.72727273,28.00546448,30.21491783,31.90984579,30.9252218,31.56732892,35.12145749,34.27135678,36.23762376,31.46919431,36.52802893,32.78985507,39.85024958,41.42139268,33.74929098,31.97916667,29.69518191,28.69976359,35.0353069,42.00174825,37.78060144,42.18432806,49.55834496,48.54986095,46.03903559,,
Madagascar,MDG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.59183673,69.56521739,64.67181467,70.27522936,69.71326165,69.66101695,76.20689655,77.12933754,74.92668622,70.35519126,68.26801517,66.90391459,67.80735108,67.54966887,64.47368421,65.12562814,63.16831683,68.15165877,63.29113924,67.02898551,59.15141431,49.53338119,42.82473057,42.13541667,43.46116028,44.25531915,35.14394351,34.44055944,41.12664125,36.09419407,37.9823338,30.47278506,31.45809414,,
Madagascar,MDG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,39.98170471,41.14899063,42.30680084,43.45197678,38.1,45.69177246,46.78175735,47.9,42.1,50,52.7,52,53.1,54.2,55.3,56.4,68.6,39.1,61.5,72.8,60.7,63.2,64.3,67.3,66.6,71.2,60.7,72.4,72.6,71.6,75.6,
Madagascar,MDG,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.5,2.4,2.3,2.2,2.1,2.1,2.1,2,2.1,2,2.05,2.1,2.2,2.3,2.4,2.5,2.7,3,3.3,3.55,4,4.3,,
Madagascar,MDG,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,29.87472414,16.58630357,3.291942249,35.32523955,4.058383234,6.878841062,13.20553076,17.41346584,22.03054441,15.81188959,18.45315892,26.55938932,34.21883151,43.41631543,38.09144399,35.71825115,31.86154419,23.60363484,14.53922571,11.33409807,7.638059735,5.25754895,7.830358348,29.26131518,15.65465772,18.69514619,12.08569384,5.990648469,5.174379458,7.8317799,8.034573203,4.931754227,3.449054906,0.8052564591,0.934530916,2.098052471,2.42534852,1.512088382,2.045937171,1.787785983,2.094415514,3.773814929,2.809814329,2.73689392,2.260328942,2.340817269,3.947459066,3.782084462,2.872149606,,
Madagascar,MDG,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,0,0,0,0,0,0,0,9410654.5,3306316.2,4819355.8,3400000,13080000,14010000,14580000,37734281.5,48604185,67077639.3,54213656.9,58833023.9,64991287.1,60644532.8,40381731,19341658.5,15864415.2,12602150.4,15167823.2,17402547.1,18103840.3,14233952.6,13580699,6567745.3,1880002.5,2788411.7,4748281.2,7912159.5,12211519,1299068.3,1245047.2,646476.9,918867.7,2319643.4,3776754.6,7139502,10843443.3,19656437.6,16509670.7,14880576.5,11526570.1,8500428.7,5827940.1,9022895.9,22151997.6,26749002.2,67532231.8,
Madagascar,MDG,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.77238991,227.792967,164.624757,122.6242552,83.40172667,62.13663575,53.72601664,55.76936702,43.33425426,36.34323045,42.73429789,47.66525429,62.59722615,56.30423682,55.83495427,55.80527483,51.23887605,84.34274571,69.61439734,65.65649175,,
Madagascar,MDG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.4071952978,0.2203932275,0.6983258451,1.129086012,6.131632267,6.305116619,5.298442421,4.562775837,4.712752538,4.334252003,4.32426999,3.929962581,4.083790381,3.185450499,3.297101934,3.621176864,2.827738743,2.569501165,3.389798685,3.972279072,4.450417891,4.98779009,5.120146244,3.96600522,3.995039938,5.025959654,7.389159416,10.88110645,9.832653965,11.62735416,10.52825035,14.71172654,10.13341545,9.232797545,8.558045731,8.155285854,7.437231805,20.09762172,11.20964801,8.556151351,7.073112475,6.992748593,7.164064947,8.662904168,25.09765252,15.96951062,12.55317151,8.154501322,5.943915416,4.214351059,4.868834277,3.944281566,3.28778729,4.160603914,4.831325317,6.21866714,5.462292354,6.105306952,5.676950351,5.37976299,10.21161181,7.473065936,6.771878341,,
Madagascar,MDG,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139999.986,873796.5822,927935.4811,975095.6893,2073615.313,1020852.685,1473698.378,1232738.495,696808.3382,844331.8605,1744500.041,1902093.887,,
Madagascar,MDG,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,,,,,,,,,,200000.003,150000.006,140000.0006,129999.9952,159999.9964,119999.9973,100000.0015,170000.0018,449999.9881,310000.0024,310000.0024,340000.0036,949999.9881,769999.9809,720000.0286,1129999.995,740000.0095,790000.0215,1259999.99,889999.9857,1200000.048,1519999.981,1570000.052,1149999.976,1950000.048,1289999.962,2390000.105,1409999.967,2730000.019,1580000.043,2000000,2470000.029,1750000,1549999.952,2269999.981,1889999.986,2609999.895,1789999.962,2559999.943,1279999.971,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,1620000.005,1799999.952,2359999.895,2869999.886,1909999.967,1970000.029,2029999.971,2319999.933,1950000.048,1980000.019,3200000.048,4380000.114,7159999.847,5809999.943,5440000.057,3950000.048,3400000.095,5000000,7019999.981,6519999.981,7869999.886,9210000.038,14149999.62,14430000.31,13340000.15,11729999.54,6920000.076,5110000.134,5239999.771,5780000.21,4320000.172,5500000,5889999.866,5860000.134,5519999.981,4849999.905,3750000,6010000.229,11000000,6659999.847,7829999.924,7059999.943,3970000.029,5889999.866,7692923.069,7736590.862,9389350.891,9877509.117,8728199.005,6619545.937,8707454.681,10942626.95,13269681.93,9513188.362,9263237,,
Madagascar,MDG,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,9999.999776,50000.00075,29999.99933,79999.99821,1990000.01,5380000.114,5199999.809,1580000.043,310000.0024,529999.9714,1820000.052,629999.9952,400000.006,3829999.924,3779999.971,3400000.095,2789999.962,959999.9785,-620000.0048,810000.0024,-319999.9928,5489999.771,8880000.114,8439999.58,4679999.828,14529999.73,21459999.08,23420000.08,14289999.96,12619999.89,41569999.69,29290000.92,26760000.23,14550000.19,15760000.23,17760000.23,16260000.23,47540000.92,28649999.62,16850000.38,14229999.54,9960000.038,8619999.886,16399999.62,7570000.172,10949999.81,11159999.85,14010000.23,17700000.76,17829999.92,13140000.34,20260000.23,14850000.38,13939999.58,18180000.31,19979999.54,51299999.24,41509998.32,52000000,35069999.69,35720001.22,84000000,63400001.53,,
Madagascar,MDG,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,,,9999.999776,9999.999776,39999.99911,59999.99866,100000.0015,200000.003,419999.9869,540000.0215,610000.0143,500000,469999.9988,1080000.043,670000.0167,1470000.029,2740000.01,2049999.952,9689999.58,3900000.095,2809999.943,1149999.976,850000.0238,509999.9905,2559999.943,8180000.305,1769999.981,899999.9762,1129999.995,769999.9809,959999.9785,810000.0024,1100000.024,1450000.048,730000.0191,250000,129999.9952,330000.0131,239999.9946,150000.006,1220000.029,1750000,17620000.84,2160000.086,1669999.957,3170000.076,3069999.933,2119999.886,1909999.967,1940000.057,1009999.99,860000.0143,4389999.866,3650000.095,2440000.057,2390000.105,2640000.105,2240000.01,2970000.029,4820000.172,6139999.866,,
Madagascar,MDG,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75268936,,53.47593689,,58.51063919,,71.95767212,60.31745911,55.6650238,61.95121765,58.53658676,58.25242615,56.79611588,56.93779755,52.8571434,52.13270187,39.8104248,35.54502487,30.28846169,29.52380943,26.66666603,18.09523773,23.80952454,23.33333397,24.76190567,26.66666603,25,24.05660439,
Madagascar,MDG,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.371093899,,-0.5607360005,,-0.4786304235,,0.001223482075,-0.2084313333,-0.3237006068,-0.05555559322,-0.182527557,-0.1860325336,-0.266752243,-0.3285441995,-0.417824775,-0.4846098423,-0.6703113914,-0.7641580105,-0.8431351185,-0.8803020716,-0.9349882603,-1.074303746,-1.021064162,-1.05258441,-1.010506511,-0.953181684,-0.9699140191,-1.000182152,
Madagascar,MDG,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,63854426.86,98501212.22,86629152.95,80877975.82,94214619.68,76297181.37,85526821.81,102712093.6,102477346,89069750.78,95414403.2,123762693.8,182910736.6,179346809.5,225377370.1,230454882.1,270401834.7,141617993.2,196655877.3,201767964.8,113678455.5,141097508.4,232581006.4,220315292.2,120777778,138372236.4,144238310.2,144362736,206410626,487144781,386816914.1,262242371.3,309290910.3,448218055.4,588812883,425187892,603222956.8,635095326,671301354.3,752230795.4,833127119.3,663548198.7,747238966.5,827401076.7,1055310049,873812474.3,965134932.3,1066994549,1012059072,,
Madagascar,MDG,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,5.170630817,6.094808126,7.668711656,6.908665105,7.878017789,7.188295165,6.253722454,3.050239234,2.434782609,1.181911614,1.528952505,1.725914477,6.242615203,8.09045716,17.02881152,21.1440438,26.44342307,18.45198736,22.35644903,21.17821064,22.37747852,23.61713978,22.078838,23.58439837,27.32587795,29.60212779,29.79912296,23.83775631,10.93883964,20.99468856,33.59680301,36.97241073,34.92971816,26.71625244,26.00558516,28.12683217,30.72686569,39.92940069,41.98581991,43.35991894,48.82908955,56.12767663,60.98817309,49.94201452,50.7862924,50.8671024,22.56756544,15.2547874,32.14047903,,
Madagascar,MDG,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,40173865.18,62012369.04,40929136.03,34760841.14,34876249.15,73899672.9,79468474.72,61531573.12,49322941.36,45208590.25,53308592.41,58598216.54,75080488.26,95949046.65,118398984.2,132141103.1,152896636.7,148319675.7,174531018.1,187241758.1,206019175.7,244118592.8,293271655.6,314153578.1,335077472.4,336261244.2,406714118.3,481707282,584760467.7,362010865.7,467093883.8,494287686.9,665861209.9,1013943943,1346091893,912803780.8,1005468857,1197496011,1334451165,1323745894,1367451853,1107108609,1229965913,1342695242,1371771523,1469489431,640899303.9,654219361.5,1141938241,,
Madagascar,MDG,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,7311892.731,5412667.275,3640935.414,2116585.175,4520174.603,2397508.472,2461203.505,4011328.63,5518450.831,2880711.815,5029112.492,4377507.161,5293189.208,9305907.147,13303895.46,18329370.49,14924906.97,4375163.456,5633147.946,2931367.593,2435338.159,7131417.426,6241918.029,20167413.56,24743639.73,20645233.16,22370214.82,23901406.4,46047209.57,16419174.4,15235416.2,21789182.01,29475498.42,51859791.21,62770693.51,34031851.32,62497409.37,93785010.57,53780503.18,36027249.57,30395083.72,28217519.11,32101542.49,36360936.41,52741222.65,60715889.3,44576344.53,42898425.8,49116236.62,,
Madagascar,MDG,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,2640000,1440000,3960000,7990000,13140000,12910000,32000000,14280000,19080000,22150000,20630000,21030000,26270000,21600000,23440000,30510000,27380000,25120000,24390000,36670000,50540000,45200000,40290000,35460000,35070000,39090000,60230000,58850000,66500000,62880000,82240000,81550000,86380000,97700000,103750000,122000000,115320000,110280000,94780000,92490000,85230000,80580000,84990000,96720000,95460000,94860000,111370000,135560000,83890000,74610000,67330000,57400000,71780000,77130000,64990000,63360000,61380000,73520000,100080000,73260000,67540000,77650000,80450000,,
Madagascar,MDG,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,-32593516.21,-33793689.83,2629700.127,5832302.208,-29185314.55,-51054100.51,-243633686,-160424465.5,-209011381.8,-269279630.2,-203660151.5,-167051757.7,-116395850.7,-162435506.3,-116912692.7,-160645773.7,-277590934.6,-291870163.8,-278099326.7,-334407920,-276316844.5,-329980690.3,-93655886.13,-16098759.78,-299232388.9,-104345563.2,-159963148.9,-252934959.5,-492500420.5,-374090331.2,-142859283.2,-55607870.87,-1874463918,158614653.6,214348913.7,-27404508.92,47059290.97,118135757.1,-87741328.03,-265635772.3,4127156.038,40999621.64,295651643.9,240192756.1,133775210.5,-119065502.8,-153557556.8,304962526.9,-115185010.3,,
Madagascar,MDG,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,1827973.183,-12271823.22,27244240.85,38912604.37,753362.4339,-248635731.5,-328002697.9,-178890536.4,-124322405.2,-68323979.41,-22977841.56,-44469434.81,-8087638.259,11251262.61,-34140979.6,1415708.439,-248830993.8,-95093060.76,-118333661.2,-130281262.4,-41661561.35,-23365824.29,-78537363.89,-220313327.9,-198641954.5,-168635891.6,-216328651.1,-157958803.2,-395521956.2,-298671414.8,-480029123.2,-618336957,-564828530.2,-1004646530,-1898458441,-1649936293,-1045616437,-996699705.7,-1113883761,-945220813.4,-548381586.1,-328898894.9,-266094651.9,-449927235.4,-457536440.3,-844364984.5,-900227954,-969276921,-969817246.6,,
Madagascar,MDG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,-2.066942003,-2.436207768,-1.288959478,-0.6418894205,-2.972892448,-12.30230307,-10.6948497,-7.623494632,-6.255744042,-5.272442084,-4.948864952,-4.827026549,-3.280964744,-4.383053794,-4.702861257,-2.640448702,-6.740221543,-7.059095132,-5.320471657,-6.354074342,-7.865341843,-7.190541232,-3.09508029,-4.734389479,-6.573453205,-5.247906717,-5.626758082,-2.575487585,-8.913598288,-5.146326395,-7.877992479,-12.53082177,-9.155174333,-9.885701977,-15.63646139,-18.17185576,-8.948536171,-6.727751144,-7.462710178,-6.505498543,-0.6491237666,-2.259418413,0.3781425753,-0.2285897994,0.7125608803,-2.135649717,-4.778422927,-4.960253974,-5.479963702,,
Madagascar,MDG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.04599826811,0.1867471431,-0.265750568,0.01401293074,0.03421229793,-0.01268929067,0.05111755137,0.1217237545,0.0794667671,0.03962897376,-0.01585608341,-0.0355151837,,,-0.01989524343,0.02057615968,,,,0.5962769581,0.1746047739,0.4513803266,0.4158287639,0.27226858,0.4362287865,0.3664477132,0.3146170082,0.1256133061,0.2935440059,0.7235167474,0.7572850841,0.804213581,0.856802243,0.7204583186,0.9124923828,0.7854979107,0.9383566357,0.7553087057,
Madagascar,MDG,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,370870831.9,502164872.5,413936691.7,455920587.4,584875141.3,958580299,1121409513,827184862.3,752392169.3,671507862.9,666469738.9,636169624.7,696666625.5,725673704,761335316.9,757011108.9,984588750.8,844520965.9,883679965.7,970303574.2,1031973730,1160808149,1149611101,1046947462,1074001505,1081512307,1218839063,1308416893,1778734769,1460004314,1655036797,2294820673,2510854659,3539042394,4916677131,4090326394,3654022520,4124161122,4348701945,4614698262,4396925157,3966854230,4067079520,4943717591,5334227038,5236530611,4147738787,5122032025,6509514354,,
Madagascar,MDG,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,3.895551257,4.314528837,3.741258741,5.035820896,4.981627297,4.816578483,4.755447204,3.48390276,3.757324568,3.079309415,2.646566164,2.799494448,2.681749406,2.575488455,2.364106498,1.66485458,2.502692998,2.52978798,2.017496207,2.263438703,1.533679639,2.249505477,0.7353072194,1.888281755,1.315511902,1.364013759,1.193589656,1.075790503,1.230709478,2.371754599,1.77824078,0.9813463548,0.4267098964,0.2422952639,0.1800013679,0.3469558005,0.2357478292,0.2777262846,0.3051754473,0.5925013506,0.4665334581,0.5909810416,0.5340613581,1.437151575,1.648403217,2.013157913,2.179160306,1.952962514,1.537838055,,
Madagascar,MDG,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,7.695784061,9.201180683,7.910221558,7.254040656,7.630589939,9.829355565,7.49931523,6.000359665,5.211899906,4.639907663,5.34069133,5.93821058,6.446373822,10.03354574,11.55394034,11.38623539,10.05279052,12.20007435,12.40726134,13.2609844,16.71838683,18.31030893,14.35230963,16.4176833,17.50717917,18.52408286,20.06320684,18.25250261,24.08531304,15.3831316,21.7864394,20.40832056,22.92933941,25.47334484,26.92122467,22.03081496,22.26109916,22.04177013,22.69796689,21.82905695,21.10663467,19.80117303,19.99608994,19.57665611,19.61865484,19.12577807,11.57382369,11.99781186,17.61478417,,
Madagascar,MDG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,46.42,48.89,49.53,51.84,50.18,54.04,55.9,57.57,58.88,59.7,58.62,60.6,60.92,66.43,66.6,68.43,63.39,69.21,67.11,69.52,69.47,69.77,72.82,73.69,74.48,77.11,76.11,77.32,80.31,80.99,69.2,69.82,72.3,69.76,71.35,72.36,73.38,72.39,74.55,73.27,74.63,73.41,75.47,78.75,88.57,90.72,92.61,95.64,102.69,104.79,104.2,108.38,97.78,101.05,98.72,100.23,97.92,100.64,101.6,102.17,103.9,105.91,,
Madagascar,MDG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589504.9014,,,,,,,,,,589146.3521,,,,,,,,,,,,,,,588612.8579,,,,,,,,,
Madagascar,MDG,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54687554,23.43290573,23.31893593,23.20496612,23.09099632,22.97702652,22.86305671,22.74908691,22.6351171,22.5211473,22.40717749,22.32658287,22.24598824,22.16539361,22.08479898,22.00420435,21.92360973,21.8430151,21.76242047,21.68182584,21.60123121,21.56904408,21.54632474,21.52342042,21.50070127,21.47798212,21.45527673,21.43255414,21.40983156,21.38712616,21.36440358,21.34169251,21.3189737,,
Madagascar,MDG,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.92167262,,,,,,,,,,69.99174733,,,,,,,,,,,,,,,106.0257427,,,,,,,,,
Madagascar,MDG,Land under cereal production (hectares),AG.LND.CREL.HA,,888000,941000,950000,987885,982650,1101740,1122410,1150785,1124060,1107060,1120725,1130745,1160770,1178920,1190505,1179514,1291359,1257275,1281582,1330635,1315757,1307950,1318715,1304915,1326020,1338275,1240524,1265600,1301190,1326929,1295564,1339554,1415487,1306641,1342455,1337213,1370461,1391686,1404437,1406830,1411893,1416531,1420599,1440370,1509104,1522018,1536102,1549296,1562974,1577101,1463801,1523161,1248074,1445255,1327084,1451037,1413852,1607227,1731359,1804520,1729233,1719556,,
Madagascar,MDG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.43436393,60.47735323,60.52034254,60.56333184,60.60632115,60.64931045,60.69229976,60.73528906,60.78687623,60.82126767,60.85565911,60.90724628,60.94163772,61.00182275,61.49018124,61.4987791,61.78250851,61.90459814,61.93898958,61.97338102,62.03356605,62.07655535,62.13674038,62.17972968,62.23991471,62.28290401,62.31729546,62.36888262,62.41187193,62.46345909,62.5064484,62.54083984,62.7471885,62.72999278,62.72999278,62.92946315,64.46676067,66.18633284,67.92310073,69.6426729,70.23248616,70.23248616,70.23248616,70.23248616,70.31846477,70.31846477,70.31846477,70.32190391,70.32190391,70.32190391,70.29108191,70.29108191,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,,
Madagascar,MDG,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Voice and Accountability: Standard Error,VA.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2254108787,,0.2337635458,,0.2125008702,,0.1686147302,0.1699424386,0.175354749,0.1654127538,0.1276148707,0.1277699023,0.1275672913,0.1289477497,0.1116865873,0.1132218614,0.1098574102,0.1046811491,0.1214037091,0.1228937507,0.1193862185,0.1197417676,0.1239240617,0.1180824339,0.1205375046,0.1211810857,0.1205086559,0.1182352155,
Madagascar,MDG,Voice and Accountability: Number of Sources,VA.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,6,,8,9,10,12,15,15,15,15,16,16,17,18,14,14,15,15,14,13,12,12,13,13,
